"행정구역(동읍면)별(1)","행정구역(동읍면)별(2)",행정구역(동읍면)별(3),행정구역(동읍면)별(4),항목,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12
"행정구역(동읍면)별(1)","행정구역(동읍면)별(2)",행정구역(동읍면)별(3),행정구역(동읍면)별(4),항목,계,0 - 4세,5 - 9세,10 - 14세,65 - 69세,70 - 74세,75 - 79세,80 - 84세,85 - 89세,90 - 94세,95 - 99세,100+
"경상북도","경주시",보덕동,소계,여자인구수 (명),863,9,16,12,97,82,59,60,37,18,6,1
"경상북도","김천시",소계,소계,총인구수 (명),137515,3590,5045,5868,11102,8415,5927,5521,3381,1201,240,43
"경상북도","김천시",소계,소계,남자인구수 (명),69082,1877,2587,3049,5479,3962,2621,1903,1027,272,53,5
"경상북도","김천시",소계,소계,여자인구수 (명),68433,1713,2458,2819,5623,4453,3306,3618,2354,929,187,38
"경상북도","김천시",아포읍,소계,총인구수 (명),7711,142,181,199,789,566,399,345,223,83,22,1
"경상북도","김천시",아포읍,소계,남자인구수 (명),3869,72,89,108,436,268,189,113,62,12,6,0
"경상북도","김천시",아포읍,소계,여자인구수 (명),3842,70,92,91,353,298,210,232,161,71,16,1
"경상북도","김천시",농소면,소계,총인구수 (명),3111,41,78,61,342,277,176,190,150,44,9,0
"경상북도","김천시",농소면,소계,남자인구수 (명),1621,20,36,32,180,123,76,74,47,14,2,0
"경상북도","김천시",농소면,소계,여자인구수 (명),1490,21,42,29,162,154,100,116,103,30,7,0
"경상북도","김천시",남면,소계,총인구수 (명),2977,28,38,44,346,290,199,235,150,70,11,2
"경상북도","김천시",남면,소계,남자인구수 (명),1533,16,24,24,187,153,87,70,47,16,2,0
"경상북도","김천시",남면,소계,여자인구수 (명),1444,12,14,20,159,137,112,165,103,54,9,2
"경상북도","김천시",개령면,소계,총인구수 (명),2297,27,21,47,292,253,167,160,105,43,8,1
"경상북도","김천시",개령면,소계,남자인구수 (명),1168,13,10,26,153,125,73,52,31,5,2,0
"경상북도","김천시",개령면,소계,여자인구수 (명),1129,14,11,21,139,128,94,108,74,38,6,1
"경상북도","김천시",감문면,소계,총인구수 (명),3176,37,20,35,418,318,252,266,200,99,15,3
"경상북도","김천시",감문면,소계,남자인구수 (명),1587,21,10,16,218,155,106,81,63,25,3,0
"경상북도","김천시",감문면,소계,여자인구수 (명),1589,16,10,19,200,163,146,185,137,74,12,3
"경상북도","김천시",어모면,소계,총인구수 (명),4028,61,72,79,452,363,291,260,172,56,11,6
"경상북도","김천시",어모면,소계,남자인구수 (명),2060,37,39,50,235,171,128,91,49,15,1,3
"경상북도","김천시",어모면,소계,여자인구수 (명),1968,24,33,29,217,192,163,169,123,41,10,3
"경상북도","김천시",봉산면,소계,총인구수 (명),2918,30,38,56,391,273,223,198,109,41,6,0
"경상북도","김천시",봉산면,소계,남자인구수 (명),1525,14,18,29,208,134,103,77,26,13,3,0
"경상북도","김천시",봉산면,소계,여자인구수 (명),1393,16,20,27,183,139,120,121,83,28,3,0
"경상북도","김천시",대항면,소계,총인구수 (명),3302,41,40,62,396,292,224,189,126,51,9,2
"경상북도","김천시",대항면,소계,남자인구수 (명),1689,19,22,38,209,144,100,60,41,12,0,0
"경상북도","김천시",대항면,소계,여자인구수 (명),1613,22,18,24,187,148,124,129,85,39,9,2
"경상북도","김천시",감천면,소계,총인구수 (명),1815,20,21,37,205,185,112,134,89,34,9,1
"경상북도","김천시",감천면,소계,남자인구수 (명),934,14,9,23,108,87,60,44,29,7,2,0
"경상북도","김천시",감천면,소계,여자인구수 (명),881,6,12,14,97,98,52,90,60,27,7,1
"경상북도","김천시",조마면,소계,총인구수 (명),2145,19,16,38,283,216,162,138,123,35,11,1
"경상북도","김천시",조마면,소계,남자인구수 (명),1081,11,8,19,145,108,82,48,34,6,4,0
"경상북도","김천시",조마면,소계,여자인구수 (명),1064,8,8,19,138,108,80,90,89,29,7,1
"경상북도","김천시",구성면,소계,총인구수 (명),2684,15,23,28,331,323,223,230,174,66,18,2
"경상북도","김천시",구성면,소계,남자인구수 (명),1336,9,12,17,199,153,108,80,32,13,3,1
"경상북도","김천시",구성면,소계,여자인구수 (명),1348,6,11,11,132,170,115,150,142,53,15,1
"경상북도","김천시",지례면,소계,총인구수 (명),1443,16,9,21,198,151,132,160,82,35,11,1
"경상북도","김천시",지례면,소계,남자인구수 (명),727,4,6,12,111,77,49,54,21,9,3,1
"경상북도","김천시",지례면,소계,여자인구수 (명),716,12,3,9,87,74,83,106,61,26,8,0
"경상북도","김천시",부항면,소계,총인구수 (명),1227,8,5,19,174,131,93,122,77,21,2,1
"경상북도","김천시",부항면,소계,남자인구수 (명),616,3,4,12,97,72,37,34,18,5,1,0
"경상북도","김천시",부항면,소계,여자인구수 (명),611,5,1,7,77,59,56,88,59,16,1,1
"경상북도","김천시",대덕면,소계,총인구수 (명),2203,16,21,109,257,192,166,181,122,48,5,2
"경상북도","김천시",대덕면,소계,남자인구수 (명),1089,8,10,56,142,93,73,71,33,12,1,0
"경상북도","김천시",대덕면,소계,여자인구수 (명),1114,8,11,53,115,99,93,110,89,36,4,2
"경상북도","김천시",증산면,소계,총인구수 (명),972,6,5,7,147,110,70,72,72,15,3,1
"경상북도","김천시",증산면,소계,남자인구수 (명),471,5,2,4,75,59,28,23,22,3,0,0
"경상북도","김천시",증산면,소계,여자인구수 (명),501,1,3,3,72,51,42,49,50,12,3,1
"경상북도","김천시",자산동,소계,총인구수 (명),6181,66,93,144,751,608,413,365,173,46,11,0
"경상북도","김천시",자산동,소계,남자인구수 (명),3114,37,50,72,346,275,183,145,61,11,2,0
"경상북도","김천시",자산동,소계,여자인구수 (명),3067,29,43,72,405,333,230,220,112,35,9,0
"경상북도","김천시",평화남산동,소계,총인구수 (명),7131,66,90,172,771,631,469,402,247,60,20,3
"경상북도","김천시",평화남산동,소계,남자인구수 (명),3489,35,48,100,310,288,182,136,87,17,2,0
"경상북도","김천시",평화남산동,소계,여자인구수 (명),3642,31,42,72,461,343,287,266,160,43,18,3
"경상북도","김천시",양금동,소계,총인구수 (명),3650,38,57,101,442,369,297,277,132,46,8,4
"경상북도","김천시",양금동,소계,남자인구수 (명),1778,20,33,58,197,164,122,102,57,11,5,0
"경상북도","김천시",양금동,소계,여자인구수 (명),1872,18,24,43,245,205,175,175,75,35,3,4
"경상북도","김천시",대신동,소계,총인구수 (명),24456,606,980,1328,1328,980,625,593,314,124,10,5
"경상북도","김천시",대신동,소계,남자인구수 (명),12091,317,467,698,633,442,281,192,104,24,5,0
"경상북도","김천시",대신동,소계,여자인구수 (명),12365,289,513,630,695,538,344,401,210,100,5,5
"경상북도","김천시",대곡동,소계,총인구수 (명),19631,454,711,873,1529,1114,723,614,343,109,21,5
"경상북도","김천시",대곡동,소계,남자인구수 (명),9880,225,346,461,694,508,327,228,107,24,3,0
"경상북도","김천시",대곡동,소계,여자인구수 (명),9751,229,365,412,835,606,396,386,236,85,18,5
"경상북도","김천시",지좌동,소계,총인구수 (명),10830,344,353,482,703,496,332,269,122,45,13,1
"경상북도","김천시",지좌동,소계,남자인구수 (명),5558,193,189,251,329,228,144,93,36,11,2,0
"경상북도","김천시",지좌동,소계,여자인구수 (명),5272,151,164,231,374,268,188,176,86,34,11,1
"경상북도","김천시",율곡동,소계,총인구수 (명),23627,1509,2173,1926,557,277,179,121,76,30,7,1
"경상북도","김천시",율곡동,소계,남자인구수 (명),11866,784,1155,943,267,135,83,35,20,7,1,0
"경상북도","김천시",율곡동,소계,여자인구수 (명),11761,725,1018,983,290,142,96,86,56,23,6,1
